Identifier,DataFile,FileTitle,Total return count,Return 1 count,Return 2 count,Return 3 count,Return 4 count,Return 5 count,Return 6 count,Return 7 count,Return 8 count,Return 9 count,Other return count,Elev minimum,Elev maximum,Elev mean,Elev mode,Elev stddev,Elev variance,Elev CV,Elev IQ,Elev skewness,Elev kurtosis,Elev AAD,Elev MAD median,Elev MAD mode,Elev L1,Elev L2,Elev L3,Elev L4,Elev L CV,Elev L skewness,Elev L kurtosis,Elev P01,Elev P05,Elev P10,Elev P20,Elev P25,Elev P30,Elev P40,Elev P50,Elev P60,Elev P70,Elev P75,Elev P80,Elev P90,Elev P95,Elev P99,Canopy relief ratio,Elev SQRT mean SQ,Elev CURT mean CUBE,Int minimum,Int maximum,Int mean,Int mode,Int stddev,Int variance,Int CV,Int IQ,Int skewness,Int kurtosis,Int AAD,Int L1,Int L2,Int L3,Int L4,Int L CV,Int L skewness,Int L kurtosis,Int P01,Int P05,Int P10,Int P20,Int P25,Int P30,Int P40,Int P50,Int P60,Int P70,Int P75,Int P80,Int P90,Int P95,Int P99,Percentage first returns above 4.50,Percentage all returns above 4.50,(All returns above 4.50) / (Total first returns) * 100,First returns above 4.50,All returns above 4.50,Percentage first returns above mean,Percentage first returns above mode,Percentage all returns above mean,Percentage all returns above mode,(All returns above mean) / (Total first returns) * 100,(All returns above mode) / (Total first returns) * 100,First returns above mean,First returns above mode,All returns above mean,All returns above mode,Total first returns,Total all returns,Elev strata (below 0.00) total return count,Elev strata (below 0.00) return proportion,Elev strata (below 0.00) min,Elev strata (below 0.00) max,Elev strata (below 0.00) mean,Elev strata (below 0.00) mode,Elev strata (below 0.00) median,Elev strata (below 0.00) stddev,Elev strata (below 0.00) CV,Elev strata (below 0.00) skewness,Elev strata (below 0.00) kurtosis,Elev strata (0.00 to 0.15) total return count,Elev strata (0.00 to 0.15) return proportion,Elev strata (0.00 to 0.15) min,Elev strata (0.00 to 0.15) max,Elev strata (0.00 to 0.15) mean,Elev strata (0.00 to 0.15) mode,Elev strata (0.00 to 0.15) median,Elev strata (0.00 to 0.15) stddev,Elev strata (0.00 to 0.15) CV,Elev strata (0.00 to 0.15) skewness,Elev strata (0.00 to 0.15) kurtosis,Elev strata (0.15 to 1.37) total return count,Elev strata (0.15 to 1.37) return proportion,Elev strata (0.15 to 1.37) min,Elev strata (0.15 to 1.37) max,Elev strata (0.15 to 1.37) mean,Elev strata (0.15 to 1.37) mode,Elev strata (0.15 to 1.37) median,Elev strata (0.15 to 1.37) stddev,Elev strata (0.15 to 1.37) CV,Elev strata (0.15 to 1.37) skewness,Elev strata (0.15 to 1.37) kurtosis,Elev strata (1.37 to 5.00) total return count,Elev strata (1.37 to 5.00) return proportion,Elev strata (1.37 to 5.00) min,Elev strata (1.37 to 5.00) max,Elev strata (1.37 to 5.00) mean,Elev strata (1.37 to 5.00) mode,Elev strata (1.37 to 5.00) median,Elev strata (1.37 to 5.00) stddev,Elev strata (1.37 to 5.00) CV,Elev strata (1.37 to 5.00) skewness,Elev strata (1.37 to 5.00) kurtosis,Elev strata (5.00 to 10.00) total return count,Elev strata (5.00 to 10.00) return proportion,Elev strata (5.00 to 10.00) min,Elev strata (5.00 to 10.00) max,Elev strata (5.00 to 10.00) mean,Elev strata (5.00 to 10.00) mode,Elev strata (5.00 to 10.00) median,Elev strata (5.00 to 10.00) stddev,Elev strata (5.00 to 10.00) CV,Elev strata (5.00 to 10.00) skewness,Elev strata (5.00 to 10.00) kurtosis,Elev strata (10.00 to 20.00) total return count,Elev strata (10.00 to 20.00) return proportion,Elev strata (10.00 to 20.00) min,Elev strata (10.00 to 20.00) max,Elev strata (10.00 to 20.00) mean,Elev strata (10.00 to 20.00) mode,Elev strata (10.00 to 20.00) median,Elev strata (10.00 to 20.00) stddev,Elev strata (10.00 to 20.00) CV,Elev strata (10.00 to 20.00) skewness,Elev strata (10.00 to 20.00) kurtosis,Elev strata (20.00 to 30.00) total return count,Elev strata (20.00 to 30.00) return proportion,Elev strata (20.00 to 30.00) min,Elev strata (20.00 to 30.00) max,Elev strata (20.00 to 30.00) mean,Elev strata (20.00 to 30.00) mode,Elev strata (20.00 to 30.00) median,Elev strata (20.00 to 30.00) stddev,Elev strata (20.00 to 30.00) CV,Elev strata (20.00 to 30.00) skewness,Elev strata (20.00 to 30.00) kurtosis,Elev strata (above 30.00) total return count,Elev strata (above 30.00) return proportion,Elev strata (above 30.00) min,Elev strata (above 30.00) max,Elev strata (above 30.00) mean,Elev strata (above 30.00) mode,Elev strata (above 30.00) median,Elev strata (above 30.00) stddev,Elev strata (above 30.00) CV,Elev strata (above 30.00) skewness,Elev strata (above 30.00) kurtosis
65759,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_65759_6.las",clipLidar_65759_6,49650,17258,15657,11066,5669,0,0,0,0,0,0,440.549988,628.710022,552.420148,574.950012,44.193330,1953.050376,0.079999,58.170044,-0.761227,2.901325,35.435854,28.479980,27.900024,552.420148,24.544289,-4.129396,2.555859,0.044430,-0.168243,0.104133,445.470001,457.089996,476.609985,521.559998,528.609985,535.469971,546.867981,559.450012,571.719971,581.429993,586.780029,591.440002,602.692993,609.566528,620.210022,0.594548,554.185015,555.861911,1.000000,58.000000,9.386908,1.000000,8.799710,77.434903,0.937445,11.000000,1.401038,4.771139,6.907234,9.386908,4.593913,1.452522,0.523819,0.489396,0.316184,0.114025,1.000000,1.000000,1.000000,2.000000,3.000000,3.000000,5.000000,6.000000,9.000000,12.000000,14.000000,16.000000,22.000000,28.000000,38.000000,100.000000,100.000000,287.692664,17258,49650,70.095028,51.518137,56.269889,37.313192,161.884343,107.347317,12097,8891,27938,18526,17258,49650,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,49650,1.000000,440.549988,628.710022,552.420148,574.950012,559.450012,44.193330,0.079999,-0.761227,2.901325
65759,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_65759_7.las",clipLidar_65759_7,27143,20806,4702,1363,272,0,0,0,0,0,0,421.059998,487.070007,429.826377,425.251109,9.014647,81.263866,0.020973,6.320007,1.994831,7.096970,6.566835,2.399994,2.178883,429.826377,4.246579,1.866017,0.998539,0.009880,0.439417,0.235140,421.690002,422.440002,423.029999,423.880005,424.339996,424.839996,425.619995,426.410004,427.359985,428.540009,430.660004,433.760010,445.899994,449.209991,460.470001,0.132804,429.920894,430.017722,1.000000,75.000000,26.009984,1.000000,14.616814,213.651252,0.561969,24.000000,-0.128953,2.010727,12.460864,26.009984,8.375831,-0.376387,0.234131,0.322024,-0.044937,0.027953,1.000000,2.000000,4.000000,10.000000,13.000000,17.000000,23.000000,28.000000,32.000000,36.000000,37.000000,39.000000,44.000000,48.000000,55.000000,100.000000,100.000000,130.457560,20806,27143,25.449390,58.651351,26.349335,65.331761,34.374700,85.230222,5295,12203,7152,17733,20806,27143,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,27143,1.000000,421.059998,487.070007,429.826377,425.251109,426.410004,9.014647,0.020973,1.994831,7.096970
65759,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_65759_8.las",clipLidar_65759_8,8154,2558,2490,2000,1106,0,0,0,0,0,0,476.510010,609.710022,543.563494,552.624302,28.157340,792.835796,0.051801,37.570007,-0.593981,2.748670,22.889049,17.535004,17.915676,543.563494,15.763462,-2.176605,1.622383,0.029000,-0.138079,0.102920,479.489990,482.739990,504.251007,520.049988,525.260010,531.690002,540.687988,549.640015,555.640015,560.632996,562.830017,566.599976,575.979980,580.969971,595.524095,0.503404,544.292211,545.002787,1.000000,46.000000,8.097989,1.000000,7.519521,56.543200,0.928567,10.000000,1.404093,4.732394,5.863190,8.097989,3.920509,1.247176,0.458090,0.484134,0.318116,0.116844,1.000000,1.000000,1.000000,2.000000,2.000000,3.000000,4.000000,6.000000,8.000000,10.000000,12.000000,13.000000,19.000000,24.000000,32.000000,100.000000,100.000000,318.764660,2558,8154,82.877248,76.387803,56.683836,47.044395,180.688038,149.960907,2120,1954,4622,3836,2558,8154,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8154,1.000000,476.510010,609.710022,543.563494,552.624302,549.640015,28.157340,0.051801,-0.593981,2.748670
65759,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_65759_9.las",clipLidar_65759_9,17586,16085,1438,62,1,0,0,0,0,0,0,424.440002,444.950012,430.659621,431.927784,3.072498,9.440247,0.007134,4.529999,0.337614,3.067110,2.490613,2.230011,2.167774,430.659621,1.734904,0.059301,0.161948,0.004028,0.034181,0.093347,425.100006,425.850006,426.609985,427.660004,428.149994,428.709991,429.950012,430.739990,431.589996,432.250000,432.679993,433.140015,434.420013,435.790009,438.454512,0.303248,430.670580,430.681295,1.000000,58.000000,30.746275,35.380952,10.719087,114.898827,0.348630,13.000000,-0.642123,3.135195,8.475931,30.746275,5.964551,-0.781566,0.789347,0.193993,-0.131035,0.132340,2.000000,9.000000,16.000000,22.000000,25.000000,27.000000,30.000000,32.000000,35.000000,37.000000,38.000000,40.000000,43.000000,46.000000,50.000000,100.000000,100.000000,109.331675,16085,17586,54.529064,37.314268,51.319231,34.925509,56.108175,38.184644,8771,6002,9025,6142,16085,17586,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,17586,1.000000,424.440002,444.950012,430.659621,431.927784,430.739990,3.072498,0.007134,0.337614,3.067110
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773.las",clipLidar_74773,92756,83215,8672,836,32,1,0,0,0,0,0,784.650024,912.469971,816.850781,790.736689,24.542794,602.348716,0.030046,34.219971,0.936098,2.951466,20.316451,14.299988,17.593328,816.850781,13.407726,3.295088,0.997546,0.016414,0.245760,0.074401,786.909973,789.469971,791.700012,795.469971,797.700012,799.770020,803.840027,808.330017,814.369995,826.179993,831.919983,839.369995,856.429993,866.210022,879.630005,0.251923,817.219395,817.593864,0.000000,255.000000,122.469080,170.000000,59.845670,3581.504224,0.488659,113.000000,-0.328048,1.771436,52.661523,122.469080,34.003841,-3.486701,-0.407470,0.277652,-0.102538,-0.011983,15.000000,26.000000,35.000000,50.000000,59.000000,79.000000,116.000000,140.000000,155.000000,166.000000,172.000000,177.000000,190.000000,202.000000,221.000000,100.000000,100.000000,111.465481,83215,92756,37.215646,91.366941,38.060072,92.213981,42.423842,102.786757,30969,76031,35303,85534,83215,92756,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,92756,1.000000,784.650024,912.469971,816.850781,790.736689,808.330017,24.542794,0.030046,0.936098,2.951466
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_1.las",clipLidar_74773_1,5756,5485,247,24,0,0,0,0,0,0,0,790.219971,840.159973,798.845827,794.976161,8.459946,71.570694,0.010590,3.480042,2.951325,11.583702,4.916754,1.679993,1.903844,798.845827,3.377425,1.729659,1.370564,0.004228,0.512123,0.405801,791.700012,792.909973,793.500000,794.650024,794.909973,795.140015,795.799988,796.460022,797.210022,797.929993,798.390015,798.880005,806.315002,821.159973,835.773495,0.172724,798.890614,798.935793,5.000000,234.000000,130.235233,175.841270,60.565272,3668.152128,0.465045,117.000000,-0.497889,1.652280,55.141307,130.235233,33.556890,-5.864367,-1.484249,0.257664,-0.174759,-0.044231,17.000000,34.000000,40.000000,55.000000,63.000000,79.000000,130.000000,161.000000,170.000000,176.000000,180.000000,183.000000,193.000000,199.000000,210.000000,100.000000,100.000000,104.940747,5485,5756,19.781222,75.642662,20.396108,73.922863,21.403829,77.575205,1085,4149,1174,4255,5485,5756,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5756,1.000000,790.219971,840.159973,798.845827,794.976161,796.460022,8.459946,0.010590,2.951325,11.583702
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_10.las",clipLidar_74773_10,4459,3757,642,60,0,0,0,0,0,0,0,803.669983,893.409973,835.546268,805.094427,24.834836,616.769065,0.029723,47.119995,0.232948,1.782091,21.745678,24.609985,30.435602,835.546268,14.150184,1.192673,-0.571149,0.016935,0.084287,-0.040363,804.359985,804.950012,805.533997,807.219971,809.150024,810.729980,825.359985,835.530029,842.804016,853.150024,856.270020,859.791992,870.080017,877.229980,885.772596,0.355207,835.915185,836.284752,6.000000,248.000000,122.962772,163.492063,59.819854,3578.414944,0.486488,105.000000,-0.376626,1.844899,51.957461,122.962772,33.997605,-3.878468,-0.018891,0.276487,-0.114081,-0.000556,15.000000,23.000000,32.000000,49.000000,67.000000,86.000000,118.000000,138.000000,154.000000,167.000000,172.000000,178.000000,192.000000,201.000000,219.000000,100.000000,100.000000,118.685121,3757,4459,52.036199,93.558690,49.943934,94.034537,59.276018,111.605004,1955,3515,2227,4193,3757,4459,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4459,1.000000,803.669983,893.409973,835.546268,805.094427,835.530029,24.834836,0.029723,0.232948,1.782091
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_11.las",clipLidar_74773_11,8987,8656,312,17,2,0,0,0,0,0,0,804.039978,869.460022,817.078353,812.347285,12.023467,144.563759,0.014715,15.780029,1.709710,6.192639,9.435744,5.539978,5.257258,817.078353,6.033063,1.962044,0.950648,0.007384,0.325215,0.157573,804.429993,805.450012,806.169983,808.039978,808.919983,809.780029,811.302002,812.659973,813.289978,823.030029,824.700012,825.820007,828.851990,844.347961,860.708412,0.199302,817.166802,817.256157,0.000000,245.000000,98.236008,50.555556,61.932932,3835.688007,0.630450,117.000000,0.469331,1.539289,58.009708,98.236008,33.793479,6.385304,-2.343755,0.344003,0.188951,-0.069355,19.000000,34.000000,38.000000,44.000000,47.000000,50.000000,54.000000,57.000000,115.000000,156.000000,164.000000,171.000000,186.000000,197.000000,215.000000,100.000000,100.000000,103.823937,8656,8987,35.686229,53.743068,35.228664,52.753978,36.575786,54.771257,3089,4652,3166,4741,8656,8987,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8987,1.000000,804.039978,869.460022,817.078353,812.347285,812.659973,12.023467,0.014715,1.709710,6.192639
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_12.las",clipLidar_74773_12,9262,7806,1349,102,4,1,0,0,0,0,0,803.809998,912.469971,841.585385,812.433805,25.996303,675.807787,0.030890,49.239990,0.260240,2.016146,22.708482,25.070007,28.576204,841.585385,14.838811,0.989589,-0.196771,0.017632,0.066689,-0.013261,805.049988,806.890015,809.190002,812.960022,814.239990,818.669983,830.840027,841.010010,851.333984,859.809998,863.479980,866.900024,874.510010,883.039978,904.281707,0.347648,841.986755,842.389131,0.000000,255.000000,123.950227,170.000000,55.329058,3061.304617,0.446381,85.000000,-0.534740,2.171367,46.753891,123.950227,31.155490,-4.814921,1.293071,0.251355,-0.154545,0.041504,15.000000,22.000000,32.000000,66.000000,83.000000,98.000000,120.000000,138.000000,152.600006,163.000000,168.000000,173.000000,184.000000,193.000000,213.000000,100.000000,100.000000,118.652319,7806,9262,53.100179,82.244427,49.578925,82.174476,58.826544,97.501922,4145,6420,4592,7611,7806,9262,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9262,1.000000,803.809998,912.469971,841.585385,812.433805,841.010010,25.996303,0.030890,0.260240,2.016146
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_13.las",clipLidar_74773_13,734,677,57,0,0,0,0,0,0,0,0,806.070007,843.369995,822.424659,806.662071,9.577415,91.726881,0.011645,14.289978,-0.043846,2.137149,7.917509,6.695007,15.332925,822.424659,5.472296,-0.012248,0.277480,0.006654,-0.002238,0.050706,806.789978,806.890015,806.960022,815.390015,816.280029,817.252991,819.533997,821.994995,824.527954,829.045959,830.570007,832.362000,835.018982,837.075012,841.786412,0.438463,822.480348,822.535453,6.000000,196.000000,78.758856,30.126984,53.625684,2875.713939,0.680884,99.750000,0.480487,1.621537,49.825505,78.758856,29.293440,5.988153,-2.122680,0.371938,0.204420,-0.072463,16.330000,25.000000,28.000000,31.000000,32.000000,33.000000,36.000000,40.500000,100.400002,123.000000,131.750000,139.399994,154.000000,168.000000,188.670000,100.000000,100.000000,108.419498,677,734,52.141802,100.000000,48.365123,99.318801,52.437223,107.680945,353,677,355,729,677,734,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,734,1.000000,806.070007,843.369995,822.424659,806.662071,821.994995,9.577415,0.011645,-0.043846,2.137149
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_14.las",clipLidar_74773_14,405,384,21,0,0,0,0,0,0,0,0,811.549988,857.909973,819.802988,813.021733,12.577429,158.191725,0.015342,7.389954,1.706629,4.515869,9.814797,0.489990,0.528254,819.802988,5.490678,3.221235,1.394826,0.006698,0.586673,0.254035,811.981182,812.469971,812.659973,812.890015,813.020020,813.119995,813.307983,813.479980,813.580017,813.774048,820.409973,829.945984,843.562012,851.023987,856.435222,0.178020,819.899226,819.996558,14.000000,211.000000,85.970370,39.015873,54.056984,2922.157536,0.628786,99.000000,0.564124,1.701822,49.392044,85.970370,29.505525,6.507007,-1.435594,0.343206,0.220535,-0.048655,18.080000,30.000000,36.000000,41.000000,42.000000,43.000000,46.000000,50.000000,88.400002,129.800003,141.000000,151.199997,165.000000,173.000000,193.880000,100.000000,100.000000,105.468750,384,405,25.520833,72.916667,25.925926,74.074074,27.343750,78.125000,98,280,105,300,384,405,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,405,1.000000,811.549988,857.909973,819.802988,813.021733,813.479980,12.577429,0.015342,1.706629,4.515869
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_15.las",clipLidar_74773_15,1424,1418,6,0,0,0,0,0,0,0,0,812.859985,833.919983,818.006706,813.194271,6.915487,47.823959,0.008454,8.495056,1.222431,2.770101,5.863316,0.719971,0.915714,818.006706,3.306985,1.539604,0.327351,0.004043,0.465561,0.098988,812.989990,813.125977,813.289978,813.450012,813.549988,813.679993,813.880005,814.109985,814.469971,815.393005,822.045044,825.359985,831.200012,832.049988,833.429993,0.244384,818.035917,818.064778,18.000000,234.000000,100.468399,31.714286,64.883455,4209.862669,0.645810,130.000000,0.263478,1.266306,62.275116,100.468399,35.462034,4.294765,-4.848012,0.352967,0.121109,-0.136710,27.000000,31.000000,33.299999,37.000000,39.000000,42.000000,49.000000,58.000000,146.800003,165.000000,169.000000,174.000000,184.699997,191.000000,204.770000,100.000000,100.000000,100.423131,1418,1424,28.843441,93.088858,28.792135,92.907303,28.913963,93.300423,409,1320,410,1323,1418,1424,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1424,1.000000,812.859985,833.919983,818.006706,813.194271,814.109985,6.915487,0.008454,1.222431,2.770101
