uuid,lat,lon,orig_id,source,meas_yr,ecoregion3,agency,plot_size_ac,bulk_dens,soil_depth,pct_clay_surf,pct_rock_surf,pct_sand_surf,distance_to_water_m,pot_veg_type
755349d5,43.26696705531442,-123.77321070441862,62-26,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,78.49197009999999,1039
7553cf7a,46.834748371226866,-123.357599954136,7553cf7a-340e-44be-bd8c-6d8565d8fd19,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,42.91230466,1039
75593038,43.55597007394453,-123.02544985592424,41-04,BLM-LANE,2017,cascades,BLM,0.125,122,142.0,40,6,17,88.75023097,1039
758497fc,47.955432852998655,-121.68301098351166,758497fc-bf84-4510-9320-4b6825fa2696,WA-DNR,2018,north_cascades,WADNR,0.1,97,99.0,13,29,42,96.16516518,1042
7588a25a,46.47776180596431,-121.99831174159155,7588a25a-eb25-42e9-b4ae-56e0fa0af185,WA-DNR,2014,cascades,WADNR,0.1,75,144.0,8,36,80,367.7685336,1039
75a0a6cf,47.01837292363964,-123.11030658983991,75a0a6cf-0fea-4e17-a6b3-20ef58cb983f,WA-DNR,2017,coast_range,WADNR,0.1,100,134.0,20,28,32,30.25620906,1178
75a5d274,46.47218000254399,-122.01694815627667,75a5d274-6c65-4770-8864-3f83b917a740,WA-DNR,2013,cascades,WADNR,0.1,75,144.0,8,36,80,85.98184488,1039
75a89424,43.82241626234679,-123.58137177543261,51-07,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,77.29751691,1158
75aa9f9a,46.21735827608011,-122.29413492433535,75aa9f9a-89a2-4e2d-a27c-02bdd6781445,WA-DNR,2016,cascades,WADNR,0.1,91,147.0,16,15,40,85.08757834,1042
75db4654,42.910112216184224,-123.46974902686406,31-07,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,130,133.0,24,36,29,252.6406015,1030
75ddf0f7,47.801246052124114,-124.21017745993912,75ddf0f7-4557-4c1d-9c11-ec808d2cd45c,WA-DNR,2013,coast_range,WADNR,0.1,104,138.0,22,15,26,146.45292690000002,1036
75e821ed,44.084643786544135,-123.7356344634097,42-07,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,153.4426003,1039
75ece8fd,47.541272931367494,-124.19532338969155,75ece8fd-e79e-484c-9d1b-e9a37880c1de,WA-DNR,2014,coast_range,WADNR,0.1,120,154.0,22,7,26,280.66524669999995,1178
75ff6bd4,47.79024039305512,-117.05707253560283,75ff6bd4-88b3-46be-ae69-f2cfc6c18d04,WA-DNR,2015,northern_rockies,WADNR,0.1,128,106.0,18,26,33,450.7931301,1045
76054575,47.40869810954721,-123.05784029140857,76054575-3529-47b4-a923-9106eba7ba3d,WA-DNR,2015,puget_lowland,WADNR,0.1,133,130.0,9,47,52,131.7484178,1037
76104ebe,48.056034589811766,-121.67839246393811,60502000210001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,92,127.0,13,24,42,119.8248098,1042
7622785f,47.445114615334106,-121.67162353622577,7622785f-7ae2-473d-bd7e-21265a7b043f,WA-DNR,2017,north_cascades,WADNR,0.1,110,155.0,18,30,38,65.72705833,1178
762929eb,48.08156459447833,-121.61485900524923,60502000440001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,97,99.0,13,29,42,130.8360537,1037
762ff9d8,43.96721908594134,-123.72185816507393,63-04,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,224.86868280000002,1039
76324fd8,48.12780865440193,-121.81833928488042,60502000700001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,92,127.0,13,24,42,185.73115180000002,1039
763e279c,46.80095926191498,-123.41885335515947,763e279c-b4bb-479f-aef7-2a869315f1b3,WA-DNR,2013,coast_range,WADNR,0.1,77,143.0,18,1,16,223.65147620000002,1039
7646db24,42.993628301646645,-123.7685522519219,11-A16,BLM-COOS,2011,coast_range,BLM,0.125,133,109.0,29,21,18,196.55484950000002,1037
764d1cc4,42.56410584289213,-121.54805876580289,62003000480001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,87,152.0,35,19,26,44953.59027,1027
765b4bb4,46.74116974204172,-123.32844000673893,765b4bb4-c637-4fa6-890b-c8811d59ad7a,WA-DNR,2014,coast_range,WADNR,0.1,95,130.0,19,8,16,63.72662561,1039
76645ce1,45.78416196999999,-122.191617,60301000980001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,90,101.0,18,25,22,540.250692,1042
7677e218,43.049852211569544,-123.88502920138501,83-04,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,243.98539300000002,1039
76838504,46.251928750289444,-122.34844466193394,76838504-62b0-4668-8bec-f4c0fe5fb54a,WA-DNR,2014,cascades,WADNR,0.1,112,144.0,7,11,68,194.6479975,1174
76902e26,43.85970390873238,-122.77207120947664,23-13,BLM-LANE,2017,willamette_valley,BLM,0.125,128,95.0,37,5,13,137.61165119999998,1039
76904f4c,46.732967177794436,-123.1392171591953,76904f4c-8618-4c66-b363-dfe7ffb20415,WA-DNR,2015,coast_range,WADNR,0.1,120,154.0,22,7,26,35.61538515,1039
7692bd84,43.527512399788876,-122.69125528930832,61501001990001,USFS-UMPQUA,2016,cascades,USFS,0.25,84,103.0,16,28,32,122.6343941,1037
76a0bae2,47.10301762,-121.126198,61703001630001,USFS-WENATCHEE,2018,cascades,USFS,0.25,121,137.0,16,41,43,218.3923482,1041
76a0ff35,47.28707230369377,-121.66984501282975,76a0ff35-4f72-47c0-ad3d-96686bf4500c,WA-DNR,2013,cascades,WADNR,0.1,92,127.0,13,24,42,78.3373934,1042
76b069af,43.21699924823254,-123.79106904560027,21-23,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,242.89842280000002,1039
76b5d22f,45.67416165868388,-122.10711522358659,76b5d22f-8355-458d-9207-d163a2ac87e9,WA-DNR,2015,cascades,WADNR,0.1,113,152.0,28,16,24,46.90645939,1039
76c94346,48.05242069500515,-123.131662219478,76c94346-f8f8-492c-9288-8da30e1a140b,WA-DNR,2017,puget_lowland,WADNR,0.1,135,98.0,9,33,53,46.603657,1178
76d48c3c,46.82086291308617,-123.29752825869414,76d48c3c-7211-4bea-9d1c-5265143971a3,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,300.79120389999997,1178
76e8d4d0,42.90507402713418,-124.14214632424131,22-A06,BLM-COOS,2011,coast_range,BLM,0.125,110,147.0,26,7,16,280.5538803,1039
76f0b153,47.19972756529244,-121.59278419298823,76f0b153-be62-4482-8067-268e57c19a53,WA-DNR,2013,cascades,WADNR,0.1,92,127.0,13,24,42,35.29553829,1042
76f9abae,46.95338207430355,-123.1200703206074,76f9abae-6326-4c40-bc4d-6a0aa2914f23,WA-DNR,2016,coast_range,WADNR,0.1,105,151.0,21,10,21,309.9129866,1039
76fe4451,47.795692799314395,-124.01246604174213,76fe4451-0697-4e2a-be3a-2296f1ba402c,WA-DNR,2018,coast_range,WADNR,0.1,138,121.0,17,43,45,23.02790953,1178
770a281e,46.933687973113734,-123.21149776855827,770a281e-c705-4375-ab03-383f832f0190,WA-DNR,2014,coast_range,WADNR,0.1,105,151.0,21,10,21,198.24480730000002,1039
7743ddee,45.71606285107641,-117.96051267932056,061406LIDAR0154,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,83.30864836,1045
77634fa6,48.592883746407665,-121.70958153982863,77634fa6-5790-4174-9fee-ea6a0052fa51,WA-DNR,2014,north_cascades,WADNR,0.1,100,134.0,14,29,34,234.4747054,1178
7779fb48,46.431899964640664,-122.47228039725886,7779fb48-571a-47c5-b46a-07ed73fe5a02,WA-DNR,2013,cascades,WADNR,0.1,107,140.0,24,13,23,66.22896503,1039
77819b79,46.3053464,-121.5187888,60301001690001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,79,159.0,13,15,64,61.21859521,1041
7786ce19,43.351592481243536,-122.94971870675622,63-A09,BLM-ROGUE,2013,cascades,BLM,0.125,122,142.0,40,6,17,186.3750717,1037
77901829,43.23635927486857,-123.84277627465411,23-29,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,5.336039692,1178
7798fd71,43.27188990037804,-123.93412256019523,93-23,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,77.28619391,1039
77a40c9c,47.998480660000006,-120.59490580000002,61705001080001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,123,148.0,10,28,51,305.3508525,1018
77abc32d,43.289674075026504,-123.90442917486227,31-16,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,22.97167949,1039
77b0a105,46.42668022334072,-122.55142325417152,77b0a105-e437-433b-823f-ba40391c7a2b,WA-DNR,2013,cascades,WADNR,0.1,107,140.0,24,13,23,89.16527023,1039
77b39fb0,43.03949144465454,-124.09301782868033,52-08,BLM-COOS,2011,coast_range,BLM,0.125,110,147.0,26,7,16,124.7280614,1039
77c68016,47.5646275689401,-124.13032408036953,77c68016-736e-460c-a6a8-cac4c78aa994,WA-DNR,2014,coast_range,WADNR,0.1,120,154.0,22,7,26,641.754596,1157
77c8f977,47.67864555144443,-124.32123455435928,77c8f977-35c2-4afc-ae4b-b2887c8866ad,WA-DNR,2013,coast_range,WADNR,0.1,110,87.0,28,45,19,50.60410882,1036
77cdce62,44.61822801185808,-118.17073495123427,061605696180211,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,684.9586943,1045
77d336bf,42.44459556999999,-120.5060991,60200000000000,USFS-FREMONT-WINEMA,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,118,122.0,23,30,38,832.4338152,1032
77db0946,42.704415838427344,-122.31977695790171,061024000280001,USFS-ROGUE,2016,cascades,USFS,0.25,131,126.0,25,37,28,303.1165332,1028
77e86ea6,43.04436694346813,-123.75186761861521,61-07,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,29,21,18,51.23298474,1037
77e9f3cd,47.925457220515604,-121.82833556897229,77e9f3cd-69df-4271-adff-bd725ee1b39b,WA-DNR,2014,puget_lowland,WADNR,0.1,102,113.0,14,17,37,843.4520092,1036
77f6d535,43.28153217999275,-123.91438773851988,101-09,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,25.76194531,1039
77fdf844,46.814628863154645,-122.19472924455148,77fdf844-f460-4075-b8f2-158c78a88b79,WA-DNR,2016,cascades,WADNR,0.1,92,128.0,17,21,35,79.91532675,1156
780f21ed,48.02487791129357,-121.79387464100043,780f21ed-1ba3-461d-9c4c-7dc9b3ad1295,WA-DNR,2017,north_cascades,WADNR,0.1,97,99.0,13,29,42,154.5763463,1178
781aa89d,42.263808565198616,-123.4261369112313,42-12,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,408.76441769999997,1027
782465ad,43.28559735188401,-123.94285012310958,62-27,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,59.751318500000004,1158
7828f96f,43.477998024963455,-121.40865743230003,060105041400249,USFS-BLUE-MOUNTAINS,2015,eastern_cascades_slopes_and_foothills,USFS,0.25,87,152.0,4,9,77,3079.985182,1167
7848ed01,46.86953265784998,-122.31575642727783,7848ed01-3ea5-4ea6-a5cc-df9bf8aa9149,WA-DNR,2016,puget_lowland,WADNR,0.1,117,156.0,25,8,24,547.4884751,1039
7852642c,42.22171955945933,-124.20969234423028,13-28,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,110,147.0,26,7,16,1.795504531,1043
78534dd6,46.93374662704281,-123.21167494255342,78534dd6-f29f-4d6d-a301-e91a08cd1f4f,WA-DNR,2014,coast_range,WADNR,0.1,105,151.0,21,10,21,213.2233249,1039
78564da7,42.73293681081794,-121.78628531493376,62002000790001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,85,152.0,4,12,82,32580.696369999998,1028
785f3527,46.578103314501625,-120.97816111724903,785f3527-fb57-42be-a34c-d4e4b3f8b52c,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,244.9795016,1045
786b2cb2,44.60691688737822,-118.28711450370147,061609LIDAR0048,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,254.7922129,1045
78727ba2,43.26634596516031,-124.03198799496187,61-26,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,353.8130819,1039
78986202,44.664434435158704,-118.38504341380633,061601LIDAR0023,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,122,152.0,27,2,19,230.6971486,1053
78986eb4,47.84176691347373,-117.12066319641245,78986eb4-cac2-4c81-866e-d1941e8180ab,WA-DNR,2015,northern_rockies,WADNR,0.1,86,120.0,16,6,24,467.1308713,1047
78a2d562,42.40126807232255,-122.37441848063435,061020000120001,USFS-ROGUE,2016,cascades,USFS,0.25,131,126.0,25,37,28,367.9431957,1028
78bb6d82,43.35404975604692,-124.29315049929642,21-06,BLM-COOS,2010,coast_range,BLM,0.125,86,116.0,23,3,19,273.0315251,1036
78bb9fab,47.47361053864082,-121.66012874596171,78bb9fab-f68e-48be-bfde-2880270bc024,WA-DNR,2017,north_cascades,WADNR,0.1,110,155.0,18,30,38,155.2213355,1036
78be2c02,48.17972918878828,-119.94449425326091,78be2c02-bd0e-4a01-94de-2dd31a4891ab,WA-DNR,2018,north_cascades,WADNR,0.1,134,121.0,12,19,39,262.49061980000005,1045
78c002fa,45.82877562821917,-121.62562873952622,78c002fa-5696-49ce-93ca-68a2e85a044b,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,100,143.0,20,20,37,62.87138291,1018
78d5a628,48.781581807042464,-119.88243162518995,78d5a628-cc11-45c0-b443-9b23f9601409,WA-DNR,2015,north_cascades,WADNR,0.1,112,161.0,12,19,39,247.085255,1056
78e264d0,43.19525518052577,-123.90784481660131,42-02,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,60.14446546,1178
78fce4b7,43.05482736948216,-123.72525543191468,53-07,BLM-COOS,2010,klamath_mountains_california_high_north_coast_range,BLM,0.125,125,156.0,41,1,10,82.65103836,1043
790ae3ae,43.81871493940261,-123.5761135252627,22-13,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,221.62653050000003,1039
79267efa,47.16739284594672,-120.38103622211479,79267efa-e680-456a-b26c-b7f2a45b03a7,WA-DNR,2014,eastern_cascades_slopes_and_foothills,WADNR,0.1,122,139.0,18,31,33,142.18045619999998,1053
792b3fa7,48.15314637061272,-123.90143689040903,792b3fa7-cab4-4c3c-9a2f-71c4151aae57,WA-DNR,2017,coast_range,WADNR,0.1,140,143.0,25,16,31,156.4768618,1036
7935263b,44.66790900893901,-118.35636367323245,061601844300028,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,32.60835937,1160
7936ecd3,46.843041701333625,-124.05801812236692,7936ecd3-b3a2-4062-9735-99702b8d6cb6,WA-DNR,2017,coast_range,WADNR,0.1,138,152.0,36,1,19,42.26329843,1156
79376326,48.05559689620711,-124.3107920971456,79376326-d620-46ce-b223-9e47b63ba88b,WA-DNR,2017,coast_range,WADNR,0.1,104,138.0,22,15,26,145.1269018,1036
793a6fdc,43.33335715584084,-123.91175170474548,31-08,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,38.68408662,1039
795026f0,47.57487181375034,-122.91448209893726,795026f0-72bc-44cc-9c51-0c38c9ef2346,WA-DNR,2015,puget_lowland,WADNR,0.1,133,130.0,9,47,52,547.1295573,1039
795b23da,42.6004599733854,-121.59069653237626,62003000520001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,87,152.0,4,9,77,42787.60379,1027
796ebe75,43.86093711894926,-122.64698128546152,61806002450000,USFS-WILLAMETTE,2016,cascades,USFS,0.25,122,142.0,40,6,17,209.6633284,1039
797e2aa3,43.31472380290172,-122.57167028373878,61501001640001,USFS-UMPQUA,2016,cascades,USFS,0.25,116,132.0,27,31,25,341.1948386,1037
798ea1cd,43.334125378335536,-123.88495507613545,92-01,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,44.77869748,1039
79a9b258,47.74793901996088,-124.1672054519938,79a9b258-772f-445d-b4b2-98e6d0fa99a4,WA-DNR,2017,coast_range,WADNR,0.1,110,87.0,28,45,19,144.36300580000002,1036
79b19e17,45.94586486008511,-122.41446804891925,79b19e17-7fe2-4384-87d5-d4dca3af5dd8,WA-DNR,2016,cascades,WADNR,0.1,92,152.0,24,6,16,32.21264501,1039
79c8ee3f,43.52801197452773,-122.80384297564487,32-A04,BLM-LANE,2017,cascades,BLM,0.125,116,132.0,27,31,25,408.285566,1037
79cbd89d,43.06101068771821,-123.99318378679523,61-15,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,267.83726359999997,1043
79cd0c5d,46.92703963839646,-123.38942835100048,79cd0c5d-8321-4c3d-8d2f-54332b0822fd,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,226.13824920000002,1039
79d4983e,48.13294266885628,-123.60660164766898,79d4983e-e4a3-43f1-89b1-467211f92b75,WA-DNR,2017,coast_range,WADNR,0.1,135,98.0,9,33,53,51.67347428,1039
79dd98e9,43.49790488422284,-122.76510909738415,33-A02,BLM-LANE,2017,cascades,BLM,0.125,125,146.0,23,33,33,274.842669,1037
79f041b3,44.631564922078546,-118.2774893906946,061609779170052,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,92.15847009,1159
79f3f1a2,46.81375474609299,-123.31295849490452,79f3f1a2-3be1-408d-96c7-2cc54f9be2ef,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,70.39659209,1039
79f81dce,45.746250002309544,-118.14988310356769,061406LIDAR0110,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,115,117.0,19,24,14,481.94905070000004,1045
7a109b93,43.03767512282948,-122.29095394956327,061024001200001,USFS-ROGUE,2016,cascades,USFS,0.25,84,103.0,16,28,32,275.0070237,1037
7a2c84d8,48.029360399999995,-120.61362149999998,61705001300001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,73,152.0,15,22,54,172.9571177,1045
7a3beddf,45.88476221999999,-122.07203430000001,60303000370001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,90,101.0,18,25,22,137.1225576,1174
7a6d3333,48.43263188751082,-122.1117907893451,7a6d3333-c2e0-44ff-9f89-bba2770371f9,WA-DNR,2014,north_cascades,WADNR,0.1,92,127.0,13,24,42,426.17420669999996,1041
7a6e8641,42.77384566061779,-123.00807093487585,61501000560001,USFS-UMPQUA,2016,klamath_mountains_california_high_north_coast_range,USFS,0.25,130,133.0,24,36,29,573.4923385,1037
7a76d66b,46.67285514999998,-122.3522102,60305002450001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,90,101.0,18,25,22,23.91010236,1157
7aae588d,42.4083036126774,-120.33973285803346,62002000260001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,126,97.0,30,41,25,228.3069848,1053
7ab45c05,43.215833471868606,-123.9745649194842,71-16,BLM-COOS,2010,coast_range,BLM,0.125,119,134.0,38,4,14,10.72432334,1156
7ab4e6af,48.119346722002035,-121.55165769591729,60502000650001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,92,127.0,14,38,52,132.2557927,1158
7ab6cd7b,47.47373695788804,-121.63595675994515,7ab6cd7b-80b6-4882-a9d6-00f3cd89ba35,WA-DNR,2017,north_cascades,WADNR,0.1,107,143.0,13,41,60,403.8250411,1042
7ab8a917,48.36188618600988,-118.08220808283926,7ab8a917-f7ed-43f8-a9a1-734e62a4ac70,WA-DNR,2018,northern_rockies,WADNR,0.1,118,154.0,14,20,31,65.79211466,1045
7abd0c09,48.736037097628284,-122.17663570457417,7abd0c09-25fd-483a-9983-e8035ad5aea6,WA-DNR,2016,north_cascades,WADNR,0.1,97,99.0,13,29,42,105.5226426,1039
7abd2041,48.56281393304951,-117.56740050729391,7abd2041-a1e4-40d3-bc9e-9d06d74361ae,WA-DNR,2018,northern_rockies,WADNR,0.1,118,154.0,14,20,31,228.1724616,1047
7ad9644a,42.777432585482536,-123.76742587874921,61-12,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,194.12861999999998,1037
7aea7b9c,45.86766573961898,-121.21024117516443,7aea7b9c-0d26-495b-8e0a-10f430489b38,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,129,150.0,23,8,33,23.03272719,1018
7aec3086,42.79889887551498,-121.49564341234604,62002000960001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,85,152.0,4,12,82,20032.31972,1053
7af6509c,47.997095233654186,-123.06799902551666,7af6509c-cb39-4d2f-ab59-08e88c6928ac,WA-DNR,2016,puget_lowland,WADNR,0.1,133,137.0,14,43,33,239.63146310000002,1037
7afb864a,42.13137379,-120.197667,60200000000000,USFS-FREMONT-WINEMA,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,118,122.0,23,30,38,128.3343264,1028
7aff01ff,48.80018112497257,-122.14779516852906,7aff01ff-bf1b-4cfa-80a2-05ae7cd43a90,WA-DNR,2015,north_cascades,WADNR,0.1,97,137.0,13,32,40,629.7459022999999,1042
7b2d2be3,48.04592965853192,-121.83745563569462,7b2d2be3-83c4-444c-83ad-931fcc26ab03,WA-DNR,2017,north_cascades,WADNR,0.1,97,99.0,13,29,42,83.77586656,1178
7b4714c3,45.90383706848832,-121.08752153006918,7b4714c3-602d-4458-adcc-90ce8549cce0,WA-DNR,2015,eastern_cascades_slopes_and_foothills,WADNR,0.1,130,137.0,21,31,33,55.26304549,1045
7b6023d4,46.476229951613895,-122.00223923269571,7b6023d4-5349-4e23-aa53-63897d642292,WA-DNR,2014,cascades,WADNR,0.1,75,144.0,8,36,80,430.64576960000005,1039
7b678252,43.96241898034399,-123.49145779766353,52-03,BLM-LANE,2018,coast_range,BLM,0.125,103,113.0,23,16,33,72.93187264,1039
7b72f0b4,47.05055699113913,-123.20864966473037,7b72f0b4-f1e2-415f-bfe6-5cc155c03296,WA-DNR,2017,coast_range,WADNR,0.1,105,151.0,21,10,21,120.5309528,1039
7b78b711,46.971436410723506,-123.15325596441237,7b78b711-ba71-447f-8d77-4b35f0c8c3c0,WA-DNR,2013,coast_range,WADNR,0.1,95,130.0,19,8,16,435.2056596,1037
7b79f519,42.12157943787052,-124.25460129340058,41-02,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,110,147.0,26,7,16,64.24657204,1043
7b7f0549,43.472909555717415,-122.65480842998316,61501001900001,USFS-UMPQUA,2016,cascades,USFS,0.25,116,132.0,27,31,25,253.29155519999998,1037
7b82a7f7,43.88307746901524,-123.32492106748211,51-13,BLM-LANE,2017,coast_range,BLM,0.125,119,134.0,38,4,14,44.86500561,1039
7b8840cf,47.78934726141038,-123.9693571449977,7b8840cf-575d-49b6-858c-2489049286de,WA-DNR,2018,coast_range,WADNR,0.1,138,121.0,17,43,45,501.9482551,1039
7b8a52d2,46.12222404956119,-121.3195174345021,7b8a52d2-1425-4dd3-a69f-16ab35522209,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,106,152.0,16,16,41,77.32679306,1158
7b955115,43.73785032732459,-123.72242365803965,52-30,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,428.85286210000004,1039
7b9a4d36,45.87464017000001,-121.9481198,60303000310001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,76,152.0,12,10,73,317.663748,1174
7ba5c631,48.6072081574071,-122.2710534269243,7ba5c631-53a3-48b1-8273-c394215176ec,WA-DNR,2016,north_cascades,WADNR,0.1,120,132.0,11,37,54,300.8955242,1039
7ba69950,46.292064831748306,-122.49158064213916,7ba69950-50c4-4e24-b10a-68b69b68475d,WA-DNR,2014,cascades,WADNR,0.1,92,128.0,17,21,35,469.9334283,1039
7bc98d11,47.47305137961112,-121.88900029313834,7bc98d11-720d-4126-9cf7-f7ad6eef202e,WA-DNR,2013,cascades,WADNR,0.1,102,113.0,14,17,37,196.86401659999999,1036
7bd03aa2,43.568776006735916,-123.8081931477472,62-19,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,86.22062256,1039
7bd0eb1a,42.20916750385079,-123.67357855368367,31-09,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,132,83.0,41,47,19,141.3448355,1031
7bd6ffce,43.0415142920013,-123.87607625478056,13-19,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,40.99451656,1037
7c00f206,47.635034110397264,-124.14723181916517,7c00f206-1a1d-46c6-b947-370c38a5cf92,WA-DNR,2017,coast_range,WADNR,0.1,138,121.0,17,43,45,15.77462329,1036
7c1bc1c5,46.872752362281034,-123.22953561687399,7c1bc1c5-22f1-4d25-a2ab-94ee137174b9,WA-DNR,2016,coast_range,WADNR,0.1,105,151.0,21,10,21,293.3666252,1039
7c1e15ad,48.31752802709745,-122.20627380592646,7c1e15ad-9883-4a08-ab80-eb630b1f10de,WA-DNR,2014,puget_lowland,WADNR,0.1,102,113.0,14,17,37,686.2819241000001,1039
7c2bacd9,47.6973314068905,-124.19388800413367,7c2bacd9-0a18-4eba-9a23-2808afb7bc99,WA-DNR,2017,coast_range,WADNR,0.1,110,87.0,28,45,19,53.96347905,1158
7c32f012,44.69417281184798,-118.41766096854501,061601LIDAR0019,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,467.5251995,1045
7c3a21e3,42.80379075148723,-122.28187568867448,061020000620001,USFS-ROGUE,2016,cascades,USFS,0.25,131,126.0,25,37,28,240.8185062,1037
7c3eda41,42.942005462290446,-123.68412227035377,23-01,BLM-COOS,2010,klamath_mountains_california_high_north_coast_range,BLM,0.125,133,109.0,29,21,18,79.83819171,1043
7c4bf0e0,48.80326058707678,-117.51001337704184,7c4bf0e0-48bc-42c3-af64-1d69c25592d3,WA-DNR,2018,northern_rockies,WADNR,0.1,100,112.0,16,20,26,196.2347814,1047
7c5028ed,43.669523219999995,-122.67171020000002,61501003160001,USFS-UMPQUA,2018,cascades,USFS,0.25,116,132.0,27,31,25,378.3032231,1039
7c52e69f,48.06574051,-120.69663580000001,61705001560001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,123,148.0,10,28,51,436.14452300000005,1018
7c5f6d2a,42.90756162238536,-122.3277388491017,061024000960001,USFS-ROGUE,2016,cascades,USFS,0.25,100,178.0,8,13,58,90.5116395,1028
7c62a87b,46.68401239062471,-123.10703398558123,7c62a87b-e0eb-4991-a2f9-820c37fb23af,WA-DNR,2015,coast_range,WADNR,0.1,125,168.0,24,4,23,34.5126013,1157
7c857944,46.92509187287749,-123.17719417264256,7c857944-c63c-412a-94a2-1e83e0fb8aa2,WA-DNR,2014,coast_range,WADNR,0.1,105,151.0,21,10,21,232.0394344,1178
7c858914,44.265813025958266,-123.48878657445997,53-13,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,52.15870384,1039
